SiteID,ProjectCode,TesterID,DATE,TIME,LOT NAME,LOGIN MODE,STOP TIME,RESTART TIME,DOWN TIME,KEYWORD,STATUS,ERROR CODE,ERROR TYPE,ERROR MESSAGE,MESSAGE
NSTD,KK13,L02-ER-68-2,25/02/2020,00:59:59,MTAXMC18500512,OPERATOR,,,,INPUT,0,,,,INPUT:0-PASS:0-FALL:0-RATA:0.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,00:59:59,MTAXMC18500512,OPERATOR,,,,PASS,0,,,,INPUT:0-PASS:0-FALL:0-RATA:0.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,00:59:59,MTAXMC18500512,OPERATOR,,,,FALL,0,,,,INPUT:0-PASS:0-FALL:0-RATA:0.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,00:59:59,MTAXMC18500512,OPERATOR,,,,RATE,0.000%,,,,INPUT:0-PASS:0-FALL:0-RATA:0.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,00:59:59,MTAXMC18500512,OPERATOR,,,,PRODUCTION TIME LOT,69:55:02,,,,Production Lot TIME:69:55:02
NSTD,KK13,L02-ER-68-2,25/02/2020,00:59:59,MTAXMC18500512,OPERATOR,,,,DOWN TIME LOT,15:36:18,,,,Down Lot TIME:15:36:18
NSTD,KK13,L02-ER-68-2,25/02/2020,00:59:59,MTAXMC18500512,OPERATOR,,,,IDLE TIME LOT,61:47:39,,,,Idle Lot TIME:61:47:39
NSTD,KK13,L02-ER-68-2,25/02/2020,00:59:59,MTAXMC18500512,OPERATOR,,,,PRODUCTION TIME,00:00:00,,,,Production TIME:00:00:00
NSTD,KK13,L02-ER-68-2,25/02/2020,00:59:59,MTAXMC18500512,OPERATOR,,,,DOWN TIME,00:00:00,,,,Down TIME:00:00:00
NSTD,KK13,L02-ER-68-2,25/02/2020,00:59:59,MTAXMC18500512,OPERATOR,,,,IDLE TIME,01:00:06,,,,Idle TIME:01:00:06
NSTD,KK13,L02-ER-68-2,25/02/2020,01:59:59,MTAXMC18500512,OPERATOR,,,,INPUT,0,,,,INPUT:0-PASS:0-FALL:0-RATA:0.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,01:59:59,MTAXMC18500512,OPERATOR,,,,PASS,0,,,,INPUT:0-PASS:0-FALL:0-RATA:0.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,01:59:59,MTAXMC18500512,OPERATOR,,,,FALL,0,,,,INPUT:0-PASS:0-FALL:0-RATA:0.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,01:59:59,MTAXMC18500512,OPERATOR,,,,RATE,0.000%,,,,INPUT:0-PASS:0-FALL:0-RATA:0.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,01:59:59,MTAXMC18500512,OPERATOR,,,,PRODUCTION TIME LOT,69:55:02,,,,Production Lot TIME:69:55:02
NSTD,KK13,L02-ER-68-2,25/02/2020,01:59:59,MTAXMC18500512,OPERATOR,,,,DOWN TIME LOT,15:36:18,,,,Down Lot TIME:15:36:18
NSTD,KK13,L02-ER-68-2,25/02/2020,01:59:59,MTAXMC18500512,OPERATOR,,,,IDLE TIME LOT,62:47:39,,,,Idle Lot TIME:62:47:39
NSTD,KK13,L02-ER-68-2,25/02/2020,01:59:59,MTAXMC18500512,OPERATOR,,,,PRODUCTION TIME,00:00:00,,,,Production TIME:00:00:00
NSTD,KK13,L02-ER-68-2,25/02/2020,01:59:59,MTAXMC18500512,OPERATOR,,,,DOWN TIME,00:00:00,,,,Down TIME:00:00:00
NSTD,KK13,L02-ER-68-2,25/02/2020,01:59:59,MTAXMC18500512,OPERATOR,,,,IDLE TIME,02:00:06,,,,Idle TIME:02:00:06
NSTD,KK13,L02-ER-68-2,25/02/2020,13:59:59,MTAXMC18500512,OPERATOR,,,,INPUT,0,,,,INPUT:0-PASS:0-FALL:0-RATA:0.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,13:59:59,MTAXMC18500512,OPERATOR,,,,PASS,0,,,,INPUT:0-PASS:0-FALL:0-RATA:0.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,13:59:59,MTAXMC18500512,OPERATOR,,,,FALL,0,,,,INPUT:0-PASS:0-FALL:0-RATA:0.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,13:59:59,MTAXMC18500512,OPERATOR,,,,RATE,0.000%,,,,INPUT:0-PASS:0-FALL:0-RATA:0.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,13:59:59,MTAXMC18500512,OPERATOR,,,,PRODUCTION TIME LOT,70:00:00,,,,Production Lot TIME:70:00:00
NSTD,KK13,L02-ER-68-2,25/02/2020,13:59:59,MTAXMC18500512,OPERATOR,,,,DOWN TIME LOT,15:38:44,,,,Down Lot TIME:15:38:44
NSTD,KK13,L02-ER-68-2,25/02/2020,13:59:59,MTAXMC18500512,OPERATOR,,,,IDLE TIME LOT,74:49:51,,,,Idle Lot TIME:74:49:51
NSTD,KK13,L02-ER-68-2,25/02/2020,13:59:59,MTAXMC18500512,OPERATOR,,,,PRODUCTION TIME,00:05:00,,,,Production TIME:00:05:00
NSTD,KK13,L02-ER-68-2,25/02/2020,13:59:59,MTAXMC18500512,OPERATOR,,,,DOWN TIME,00:02:26,,,,Down TIME:00:02:26
NSTD,KK13,L02-ER-68-2,25/02/2020,13:59:59,MTAXMC18500512,OPERATOR,,,,IDLE TIME,14:02:16,,,,Idle TIME:14:02:16
NSTD,KK13,L02-ER-68-2,25/02/2020,14:11:02,MTAXMC18500512,OPERATOR,,,,INITIALIZE END,,,,,INITIALIZE END
NSTD,KK13,L02-ER-68-2,25/02/2020,14:07:09,MTAXMC18500512,OPERATOR,,,,END,,,,,END
NSTD,KK13,L02-ER-68-2,25/02/2020,14:11:03,MTAXMC18500512,OPERATOR,,,,START,,,,,START
NSTD,KK13,L02-ER-68-2,25/02/2020,14:06:39,MTAXMC18500512,ENG_MI,,,,ENG_MI,,,,,ENG_MI LOGIN
NSTD,KK13,L02-ER-68-2,25/02/2020,14:11:39,MTAXMC18500512,ENG_MI,,,,ENG_MI,,,,,ENG_MI LOGOUT
NSTD,KK13,L02-ER-68-2,25/02/2020,14:59:59,MTAXMC18500512,OPERATOR,,,,INPUT,216,,,,INPUT:216-PASS:216-FALL:0-RATA:100.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,14:59:59,MTAXMC18500512,OPERATOR,,,,PASS,216,,,,INPUT:216-PASS:216-FALL:0-RATA:100.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,14:59:59,MTAXMC18500512,OPERATOR,,,,FALL,0,,,,INPUT:216-PASS:216-FALL:0-RATA:100.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,14:59:59,MTAXMC18500512,OPERATOR,,,,RATE,100.000%,,,,INPUT:216-PASS:216-FALL:0-RATA:100.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,14:59:59,MTAXMC18500512,OPERATOR,,,,PRODUCTION TIME LOT,70:24:10,,,,Production Lot TIME:70:24:10
NSTD,KK13,L02-ER-68-2,25/02/2020,14:59:59,MTAXMC18500512,OPERATOR,,,,DOWN TIME LOT,15:38:44,,,,Down Lot TIME:15:38:44
NSTD,KK13,L02-ER-68-2,25/02/2020,14:59:59,MTAXMC18500512,OPERATOR,,,,IDLE TIME LOT,75:14:32,,,,Idle Lot TIME:75:14:32
NSTD,KK13,L02-ER-68-2,25/02/2020,14:59:59,MTAXMC18500512,OPERATOR,,,,PRODUCTION TIME,00:29:09,,,,Production TIME:00:29:09
NSTD,KK13,L02-ER-68-2,25/02/2020,14:59:59,MTAXMC18500512,OPERATOR,,,,DOWN TIME,00:02:26,,,,Down TIME:00:02:26
NSTD,KK13,L02-ER-68-2,25/02/2020,14:59:59,MTAXMC18500512,OPERATOR,,,,IDLE TIME,14:26:57,,,,Idle TIME:14:26:57
NSTD,KK13,L02-ER-68-2,25/02/2020,15:59:59,MTAXMC18500512,OPERATOR,,,,INPUT,468,,,,INPUT:468-PASS:468-FALL:0-RATA:100.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,15:59:59,MTAXMC18500512,OPERATOR,,,,PASS,468,,,,INPUT:468-PASS:468-FALL:0-RATA:100.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,15:59:59,MTAXMC18500512,OPERATOR,,,,FALL,0,,,,INPUT:468-PASS:468-FALL:0-RATA:100.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,15:59:59,MTAXMC18500512,OPERATOR,,,,RATE,100.000%,,,,INPUT:468-PASS:468-FALL:0-RATA:100.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,15:59:59,MTAXMC18500512,OPERATOR,,,,PRODUCTION TIME LOT,70:38:44,,,,Production Lot TIME:70:38:44
NSTD,KK13,L02-ER-68-2,25/02/2020,15:59:59,MTAXMC18500512,OPERATOR,,,,DOWN TIME LOT,15:38:44,,,,Down Lot TIME:15:38:44
NSTD,KK13,L02-ER-68-2,25/02/2020,15:59:59,MTAXMC18500512,OPERATOR,,,,IDLE TIME LOT,75:59:59,,,,Idle Lot TIME:75:59:59
NSTD,KK13,L02-ER-68-2,25/02/2020,15:59:59,MTAXMC18500512,OPERATOR,,,,PRODUCTION TIME,00:43:42,,,,Production TIME:00:43:42
NSTD,KK13,L02-ER-68-2,25/02/2020,15:59:59,MTAXMC18500512,OPERATOR,,,,DOWN TIME,00:02:26,,,,Down TIME:00:02:26
NSTD,KK13,L02-ER-68-2,25/02/2020,15:59:59,MTAXMC18500512,OPERATOR,,,,IDLE TIME,15:12:26,,,,Idle TIME:15:12:26
NSTD,KK13,L02-ER-68-2,25/02/2020,16:59:59,MTAXMC18500512,OPERATOR,,,,INPUT,468,,,,INPUT:468-PASS:468-FALL:0-RATA:100.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,16:59:59,MTAXMC18500512,OPERATOR,,,,PASS,468,,,,INPUT:468-PASS:468-FALL:0-RATA:100.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,16:59:59,MTAXMC18500512,OPERATOR,,,,FALL,0,,,,INPUT:468-PASS:468-FALL:0-RATA:100.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,16:59:59,MTAXMC18500512,OPERATOR,,,,RATE,100.000%,,,,INPUT:468-PASS:468-FALL:0-RATA:100.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,16:59:59,MTAXMC18500512,OPERATOR,,,,PRODUCTION TIME LOT,70:38:44,,,,Production Lot TIME:70:38:44
NSTD,KK13,L02-ER-68-2,25/02/2020,16:59:59,MTAXMC18500512,OPERATOR,,,,DOWN TIME LOT,15:38:44,,,,Down Lot TIME:15:38:44
NSTD,KK13,L02-ER-68-2,25/02/2020,16:59:59,MTAXMC18500512,OPERATOR,,,,IDLE TIME LOT,76:59:58,,,,Idle Lot TIME:76:59:58
NSTD,KK13,L02-ER-68-2,25/02/2020,16:59:59,MTAXMC18500512,OPERATOR,,,,PRODUCTION TIME,00:43:42,,,,Production TIME:00:43:42
NSTD,KK13,L02-ER-68-2,25/02/2020,16:59:59,MTAXMC18500512,OPERATOR,,,,DOWN TIME,00:02:26,,,,Down TIME:00:02:26
NSTD,KK13,L02-ER-68-2,25/02/2020,16:59:59,MTAXMC18500512,OPERATOR,,,,IDLE TIME,16:12:25,,,,Idle TIME:16:12:25
NSTD,KK13,L02-ER-68-2,25/02/2020,17:59:59,MTAXMC18500512,OPERATOR,,,,INPUT,468,,,,INPUT:468-PASS:468-FALL:0-RATA:100.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,17:59:59,MTAXMC18500512,OPERATOR,,,,PASS,468,,,,INPUT:468-PASS:468-FALL:0-RATA:100.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,17:59:59,MTAXMC18500512,OPERATOR,,,,FALL,0,,,,INPUT:468-PASS:468-FALL:0-RATA:100.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,17:59:59,MTAXMC18500512,OPERATOR,,,,RATE,100.000%,,,,INPUT:468-PASS:468-FALL:0-RATA:100.000%
NSTD,KK13,L02-ER-68-2,25/02/2020,17:59:59,MTAXMC18500512,OPERATOR,,,,PRODUCTION TIME LOT,70:38:44,,,,Production Lot TIME:70:38:44
NSTD,KK13,L02-ER-68-2,25/02/2020,17:59:59,MTAXMC18500512,OPERATOR,,,,DOWN TIME LOT,15:38:44,,,,Down Lot TIME:15:38:44
NSTD,KK13,L02-ER-68-2,25/02/2020,17:59:59,MTAXMC18500512,OPERATOR,,,,IDLE TIME LOT,77:59:58,,,,Idle Lot TIME:77:59:58
NSTD,KK13,L02-ER-68-2,25/02/2020,17:59:59,MTAXMC18500512,OPERATOR,,,,PRODUCTION TIME,00:43:42,,,,Production TIME:00:43:42
NSTD,KK13,L02-ER-68-2,25/02/2020,17:59:59,MTAXMC18500512,OPERATOR,,,,DOWN TIME,00:02:26,,,,Down TIME:00:02:26
NSTD,KK13,L02-ER-68-2,25/02/2020,17:59:59,MTAXMC18500512,OPERATOR,,,,IDLE TIME,17:12:25,,,,Idle TIME:17:12:25
